Creation Time: 2022_1_8-19-16-8
19-16-8 | [INFO] SafeZoneCore - Started !
21-35-20 | [INFO] Transaction Buy Succeeded:Quinn product:Pate quantity:0 health:0 price:10
21-35-28 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-35-32 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-35-55 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: SNAFU_SR25_Supp - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 600 - Position: 172 - TradeMode:Buy
21-35-55 | [INFO] Transaction Buy Succeeded:IISnake product:SNAFU_SR25_Supp quantity:0 health:0 price:600
21-36-39 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-36-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-36-56 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: PSO11Optic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 672 - Position: -1 - TradeMode:Sell
21-36-56 | [INFO] Transaction Sell Succeeded:Trillspectre product:PSO11Optic quantity:0 health:0 price:672
21-37-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-37-7 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: TunaCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 2 - TradeMode:Buy
21-37-7 | [INFO] Transaction Buy Succeeded:IISnake product:TunaCan quantity:0 health:0 price:20
21-37-11 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: SaltySticks - Quantity: 50 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-37-11 | [INFO] Transaction Buy Succeeded:IISnake product:SaltySticks quantity:50 health:0 price:10
21-37-11 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: KashtanOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 50 - TradeMode:Sell
21-37-11 | [INFO] Transaction Sell Succeeded:Trillspectre product:KashtanOptic quantity:0 health:0 price:400
21-37-17 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: SodaCan_Kvass - Quantity: 300 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 7 - TradeMode:Buy
21-37-17 | [INFO] Transaction Buy Succeeded:IISnake product:SodaCan_Kvass quantity:300 health:0 price:20
21-37-25 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: AmanitaMushroom - Quantity: 150 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 15 - TradeMode:Buy
21-37-25 | [INFO] Transaction Buy Succeeded:IISnake product:AmanitaMushroom quantity:150 health:0 price:50
21-37-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-38-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-38-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-39-8 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: SNAFU_HuntingOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1500 - Position: 262 - TradeMode:Buy
21-39-8 | [INFO] Transaction Buy Succeeded:Trillspectre product:SNAFU_HuntingOptic quantity:0 health:0 price:1500
21-39-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-40-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-40-53 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-41-15 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: SNAFU_AWM_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 2000 - Position: 299 - TradeMode:Buy
21-41-15 | [INFO] Transaction Buy Succeeded:Trillspectre product:SNAFU_AWM_Mag quantity:0 health:0 price:2000
21-41-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-41-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-41-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-42-12 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: SNAFU_Ammo_127x55mm - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 450 - Position: 300 - TradeMode:Sell
21-42-12 | [INFO] Transaction Sell Succeeded:Trillspectre product:SNAFU_Ammo_127x55mm quantity:2500 health:0 price:450
21-42-17 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: SNAFU_Ammo_127x55mm - Quantity: 30 - Multiplier: 30 - MaxStock: 1000 - Health: 0 - Price: 270 - Position: 300 - TradeMode:Sell
21-42-17 | [INFO] Transaction Sell Succeeded:Trillspectre product:SNAFU_Ammo_127x55mm quantity:900 health:0 price:270
21-42-23 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: Ammo_545x39Tracer - Quantity: 7 - Multiplier: 7 - MaxStock: 1000 - Health: 0 - Price: 21 - Position: 327 - TradeMode:Sell
21-42-23 | [INFO] Transaction Sell Succeeded:Trillspectre product:Ammo_545x39Tracer quantity:49 health:0 price:21
21-42-39 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: GasMask - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 120 - Position: 85 - TradeMode:Sell
21-42-39 | [INFO] Transaction Sell Succeeded:IISnake product:GasMask quantity:0 health:0 price:120
21-43-1 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: SNAFU_AWM_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1600 - Position: -1 - TradeMode:Sell
21-43-1 | [INFO] Transaction Sell Succeeded:Trillspectre product:SNAFU_AWM_Mag quantity:0 health:0 price:1600
21-43-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-43-23 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: ACOGOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 321 - TradeMode:Sell
21-43-23 | [INFO] Transaction Sell Succeeded:IISnake product:ACOGOptic quantity:0 health:0 price:240
21-43-25 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-43-33 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MVS_S10Respirator_Tan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 500 - Position: 42 - TradeMode:Buy
21-43-33 | [INFO] Transaction Buy Succeeded:IISnake product:MVS_S10Respirator_Tan quantity:0 health:0 price:500
21-44-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-44-15 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-44-26 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: NBCGlovesGray - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 70 - TradeMode:Buy
21-44-26 | [INFO] Transaction Buy Succeeded:IISnake product:NBCGlovesGray quantity:0 health:0 price:100
21-44-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-45-5 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: BloodBagEmpty - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 4 - TradeMode:Sell
21-45-5 | [INFO] Transaction Sell Succeeded:IISnake product:BloodBagEmpty quantity:0 health:0 price:40
21-45-7 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: BloodBagEmpty - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 4 - TradeMode:Sell
21-45-7 | [INFO] Transaction Sell Succeeded:IISnake product:BloodBagEmpty quantity:0 health:0 price:40
21-45-9 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: StartKitIV - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 2 - TradeMode:Sell
21-45-9 | [INFO] Transaction Sell Succeeded:IISnake product:StartKitIV quantity:0 health:0 price:40
21-45-11 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: PainkillerTablets - Quantity: 12 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 32 - Position: -1 - TradeMode:Sell
21-45-11 | [INFO] Transaction Sell Succeeded:IISnake product:PainkillerTablets quantity:12 health:0 price:32
21-45-13 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: StartKitIV - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 2 - TradeMode:Sell
21-45-13 | [INFO] Transaction Sell Succeeded:IISnake product:StartKitIV quantity:0 health:0 price:40
21-45-37 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-45-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-46-9 | [INFO] TraderID: 2 - Customer: IISnake - ClassName: SewingKit - Quantity: 100 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: 15 - TradeMode:Sell
21-46-9 | [INFO] Transaction Sell Succeeded:IISnake product:SewingKit quantity:100 health:0 price:80
21-46-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-46-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-46-51 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: AmanitaMushroom - Quantity: 150 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 15 - TradeMode:Sell
21-46-51 | [INFO] Transaction Sell Succeeded:IISnake product:AmanitaMushroom quantity:150 health:0 price:40
21-46-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-47-4 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: AMS_NBCPouch - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 91 - TradeMode:Buy
21-47-4 | [INFO] Transaction Buy Succeeded:IISnake product:AMS_NBCPouch quantity:0 health:0 price:300
21-47-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-47-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-47-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-47-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-48-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-48-7 | [INFO] TraderID: 2 - Customer: IISnake - ClassName: Paper - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1 - Position: -1 - TradeMode:Sell
21-48-7 | [INFO] Transaction Sell Succeeded:IISnake product:Paper quantity:0 health:0 price:1
21-48-10 | [INFO] TraderID: 2 - Customer: IISnake - ClassName: Paper - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1 - Position: 51 - TradeMode:Sell
21-48-10 | [INFO] Transaction Sell Succeeded:IISnake product:Paper quantity:0 health:0 price:1
21-48-12 | [INFO] TraderID: 2 - Customer: IISnake - ClassName: Paper - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1 - Position: 51 - TradeMode:Sell
21-48-12 | [INFO] Transaction Sell Succeeded:IISnake product:Paper quantity:0 health:0 price:1
21-48-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-48-25 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-48-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-49-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-50-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-50-20 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: Potato - Quantity: 200 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 8 - Position: -1 - TradeMode:Sell
21-50-20 | [INFO] Transaction Sell Succeeded:IISnake product:Potato quantity:200 health:0 price:8
21-50-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-50-23 | [INFO] TraderID: 4 - Customer: IISnake - ClassName: Thermometer - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 8 - Position: 3 - TradeMode:Sell
21-50-23 | [INFO] Transaction Sell Succeeded:IISnake product:Thermometer quantity:0 health:0 price:8
21-50-29 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-56-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-56-17 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: HikingBootsLow_Blue - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: 22 - TradeMode:Sell
21-56-17 | [INFO] Transaction Sell Succeeded:IISnake product:HikingBootsLow_Blue quantity:0 health:0 price:80
21-56-24 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MilitaryBeret_Red - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: 86 - TradeMode:Sell
21-56-24 | [INFO] Transaction Sell Succeeded:IISnake product:MilitaryBeret_Red quantity:0 health:0 price:80
21-56-30 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: PoliceVest - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 120 - Position: -1 - TradeMode:Sell
21-56-30 | [INFO] Transaction Sell Succeeded:IISnake product:PoliceVest quantity:0 health:0 price:120
21-56-40 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MassNBCbootsYellow - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 24 - TradeMode:Buy
21-56-40 | [INFO] Transaction Buy Succeeded:IISnake product:MassNBCbootsYellow quantity:0 health:0 price:100
21-56-51 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MassNBCJacketYellow - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 43 - TradeMode:Buy
21-56-51 | [INFO] Transaction Buy Succeeded:IISnake product:MassNBCJacketYellow quantity:0 health:0 price:100
21-57-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-57-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-40 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-58-54 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: Ammo_556x45 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 3 - Position: 166 - TradeMode:Sell
21-58-54 | [INFO] Transaction Sell Succeeded:IISnake product:Ammo_556x45 quantity:1 health:0 price:3
21-58-56 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: Ammo_556x45 - Quantity: 12 - Multiplier: 12 - MaxStock: 1000 - Health: 0 - Price: 36 - Position: 166 - TradeMode:Sell
21-58-56 | [INFO] Transaction Sell Succeeded:IISnake product:Ammo_556x45 quantity:144 health:0 price:36
21-59-2 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 64 - Position: 93 - TradeMode:Sell
21-59-2 | [INFO] Transaction Sell Succeeded:IISnake product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:64
21-59-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-59-34 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: TraderPlus_Money_Dollar10 - Quantity: 1 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-59-34 | [INFO] Transaction Buy Succeeded:IISnake product:TraderPlus_Money_Dollar10 quantity:1 health:0 price:10
22-0-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-0-8 | [INFO] TraderID: 0 - Customer: IISnake - ClassName: SpaghettiCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 16 - Position: 4 - TradeMode:Sell
22-0-8 | [INFO] Transaction Sell Succeeded:IISnake product:SpaghettiCan quantity:0 health:0 price:16
22-0-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-0-33 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-1-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-4-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-4-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-4-8 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: GasMask - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 120 - Position: 82 - TradeMode:Sell
22-4-8 | [INFO] Transaction Sell Succeeded:IISnake product:GasMask quantity:0 health:0 price:120
22-4-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-4-14 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: MKII - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 222 - TradeMode:Sell
22-4-14 | [INFO] Transaction Sell Succeeded:IISnake product:MKII quantity:0 health:0 price:160
22-4-29 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
22-4-35 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: BoonieHat_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 120 - Position: -1 - TradeMode:Sell
22-4-35 | [INFO] Transaction Sell Succeeded:IISnake product:BoonieHat_Black quantity:0 health:0 price:120
22-4-43 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: Raincoat_Orange - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Sell
22-4-43 | [INFO] Transaction Sell Succeeded:IISnake product:Raincoat_Orange quantity:0 health:0 price:40
22-12-40 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-12-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-12-47 | [INFO] TraderID: 3 - Customer: Sarge - ClassName: WorkingGloves_Brown - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
22-12-47 | [INFO] Transaction Sell Succeeded:Sarge product:WorkingGloves_Brown quantity:0 health:0 price:80
22-12-55 | [INFO] TraderID: 3 - Customer: Sarge - ClassName: MilitaryBeret_ChDKZ - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
22-12-55 | [INFO] Transaction Sell Succeeded:Sarge product:MilitaryBeret_ChDKZ quantity:0 health:0 price:80
22-13-5 | [INFO] TraderID: 3 - Customer: Sarge - ClassName: MVS_Compact_1_Tan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 720 - Position: -1 - TradeMode:Sell
22-13-5 | [INFO] Transaction Sell Succeeded:Sarge product:MVS_Compact_1_Tan quantity:0 health:0 price:720
22-13-30 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-13-41 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: AK_FoldingBttstck - Quantity: 2 - Multiplier: 2 - MaxStock: 100 - Health: 0 - Price: 480 - Position: 75 - TradeMode:Sell
22-13-41 | [INFO] Transaction Sell Succeeded:Sarge product:AK_FoldingBttstck quantity:4 health:0 price:480
22-13-50 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: BUISOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 64 - TradeMode:Sell
22-13-50 | [INFO] Transaction Sell Succeeded:Sarge product:BUISOptic quantity:0 health:0 price:160
22-13-52 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: M68Optic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 32 - TradeMode:Sell
22-13-52 | [INFO] Transaction Sell Succeeded:Sarge product:M68Optic quantity:0 health:0 price:160
22-13-55 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: ACOGOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 321 - TradeMode:Sell
22-13-55 | [INFO] Transaction Sell Succeeded:Sarge product:ACOGOptic quantity:0 health:0 price:240
22-13-59 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Mag_AK74_30Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 720 - Position: 23 - TradeMode:Sell
22-13-59 | [INFO] Transaction Sell Succeeded:Sarge product:Mag_AK74_30Rnd quantity:0 health:0 price:720
22-14-3 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Mag_VAL_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 640 - Position: -1 - TradeMode:Sell
22-14-3 | [INFO] Transaction Sell Succeeded:Sarge product:Mag_VAL_20Rnd quantity:0 health:0 price:640
22-14-6 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Mag_AKM_Drum75Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1280 - Position: 21 - TradeMode:Sell
22-14-6 | [INFO] Transaction Sell Succeeded:Sarge product:Mag_AKM_Drum75Rnd quantity:0 health:0 price:1280
22-14-12 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Mag_AKM_Drum75Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1280 - Position: 21 - TradeMode:Sell
22-14-12 | [INFO] Transaction Sell Succeeded:Sarge product:Mag_AKM_Drum75Rnd quantity:0 health:0 price:1280
22-14-19 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Ammo_545x39 - Quantity: 8 - Multiplier: 8 - MaxStock: 1000 - Health: 0 - Price: 24 - Position: 187 - TradeMode:Sell
22-14-19 | [INFO] Transaction Sell Succeeded:Sarge product:Ammo_545x39 quantity:64 health:0 price:24
22-14-23 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Ammo_762x39 - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 150 - Position: 190 - TradeMode:Sell
22-14-23 | [INFO] Transaction Sell Succeeded:Sarge product:Ammo_762x39 quantity:2500 health:0 price:150
22-14-26 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Ammo_762x39 - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 60 - Position: 190 - TradeMode:Sell
22-14-26 | [INFO] Transaction Sell Succeeded:Sarge product:Ammo_762x39 quantity:400 health:0 price:60
22-14-29 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: Ammo_9x39 - Quantity: 17 - Multiplier: 17 - MaxStock: 1000 - Health: 0 - Price: 17 - Position: 163 - TradeMode:Sell
22-14-29 | [INFO] Transaction Sell Succeeded:Sarge product:Ammo_9x39 quantity:289 health:0 price:17
22-14-34 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: M18SmokeGrenade_Red - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 338 - TradeMode:Sell
22-14-34 | [INFO] Transaction Sell Succeeded:Sarge product:M18SmokeGrenade_Red quantity:0 health:0 price:160
